country,isocntry,d11,qc2,qc5,qc6.1,qc6.2,qc6.3,qc6.4,qc6.5,qc6.6,qc6.7,qc6.8,qc6.9,qc6.10,qc6.11,qc6.12,qc6.13,qc6.14,qc6.15,d1,d8,d40b,d40c,d60
2,BE,71,5,2,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,7,18,0,0,2
2,BE,66,8,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,17,0,0,3
2,BE,72,8,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,3,18,0,0,3
2,BE,33,10,1,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0,3,23,2,0,3
2,BE,63,5,2,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,5,20,0,0,3
2,BE,20,9,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,98,0,0,1
2,BE,36,7,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,5,22,0,0,1
2,BE,75,10,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,5,16,0,0,3
2,BE,63,10,2,1,0,0,1,0,1,0,0,1,1,0,1,0,0,0,7,22,0,0,3
2,BE,68,1,2,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,5,19,0,0,3
2,BE,75,10,1,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,7,16,0,0,3
2,BE,58,5,2,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,5,23,0,0,1
2,BE,40,5,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,6,19,0,1,3
2,BE,38,8,2,1,0,0,1,0,0,0,0,1,1,0,1,1,0,0,4,17,1,0,3
2,BE,65,10,1,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0,5,16,0,0,3
2,BE,67,8,2,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,5,16,0,0,3
2,BE,68,5,1,1,0,1,0,0,1,0,0,0,1,0,1,1,0,0,1,21,0,0,1
2,BE,71,5,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,20,0,0,2
2,BE,22,7,1,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,5,21,0,0,3
2,BE,37,8,2,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,4,18,2,1,3
2,BE,22,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,98,0,0,3
2,BE,81,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,18,0,0,3
2,BE,51,8,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,20,0,0,3
2,BE,38,6,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,5,22,3,0,3
2,BE,17,7,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,98,0,0,2
2,BE,31,8,2,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,3,18,0,0,3
2,BE,40,4,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,21,0,1,2
2,BE,42,9,2,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,3,21,0,0,2
2,BE,46,6,2,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,3,18,0,0,3
2,BE,28,6,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,5,20,0,0,3
2,BE,25,10,2,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,5,17,0,0,2
2,BE,31,10,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4,29,0,0,3
2,BE,68,5,2,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,5,23,0,0,3
2,BE,28,3,1,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,5,21,0,0,3
2,BE,68,5,1,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,6,25,0,0,2
2,BE,26,10,1,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,3,24,0,1,3
2,BE,59,7,1,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0,4,17,0,0,3
2,BE,62,10,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,5,21,0,0,2
2,BE,51,8,2,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,5,17,0,0,2
2,BE,20,10,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,5,98,0,0,3
2,BE,53,7,1,1,0,0,1,0,0,0,1,1,1,1,0,1,0,0,10,16,0,0,3
2,BE,28,10,1,1,0,0,0,1,0,1,1,1,1,0,0,1,0,0,5,18,0,0,2
2,BE,46,10,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,5,20,1,1,2
2,BE,39,7,2,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,6,20,0,2,3
2,BE,44,7,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,5,19,0,0,2
2,BE,66,5,2,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,4,18,0,0,3
2,BE,31,6,2,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,4,20,0,0,2
2,BE,65,9,2,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,6,12,0,0,2
2,BE,23,6,1,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,5,20,0,0,3
2,BE,43,8,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,23,0,1,3
2,BE,15,8,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,98,1,1,3
2,BE,64,7,2,1,0,1,1,0,0,0,0,0,1,0,1,1,0,0,5,14,0,0,1
2,BE,39,8,1,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0,5,18,1,1,2
2,BE,62,5,1,1,0,0,1,0,1,1,0,1,1,0,1,1,0,0,5,19,0,0,2
2,BE,42,6,2,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,8,22,0,0,3
2,BE,59,10,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,5,19,0,0,2
2,BE,80,6,1,1,0,0,1,0,1,0,0,0,1,1,1,1,0,0,8,23,0,0,3
2,BE,38,8,1,0,0,1,0,0,1,0,0,0,1,1,1,1,0,0,5,19,2,0,3
2,BE,70,4,1,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,6,15,0,0,3
2,BE,48,6,2,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,6,18,0,0,3
2,BE,92,7,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,14,0,0,3
2,BE,59,10,1,0,0,1,1,0,1,1,0,1,1,0,1,1,0,0,5,21,0,0,3
2,BE,71,7,1,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,98,15,0,0,3
2,BE,64,10,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,5,18,0,0,2
2,BE,65,6,1,1,0,1,0,0,1,0,0,0,1,1,1,0,0,0,7,21,0,0,3
2,BE,68,7,1,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,5,24,0,0,3
2,BE,80,6,2,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,5,17,0,0,3
2,BE,86,1,2,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,5,16,0,0,3
2,BE,66,8,1,0,0,1,1,0,1,1,1,1,1,1,1,1,0,0,3,21,0,0,3
2,BE,69,6,2,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,5,18,0,0,3
2,BE,72,7,2,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,5,16,0,0,3
2,BE,49,8,2,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,2,26,0,1,2
2,BE,30,7,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,18,0,0,2
2,BE,71,9,2,0,0,1,1,0,1,0,0,0,0,1,1,1,0,0,4,18,0,0,3
2,BE,41,7,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,7,18,0,0,2
2,BE,16,7,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,7,98,0,0,2
2,BE,50,7,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,7,17,0,0,2
2,BE,20,6,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,6,98,0,0,2
2,BE,61,7,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,7,50,0,0,3
2,BE,32,6,2,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,7,18,2,0,2
2,BE,22,6,2,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,7,20,0,0,1
2,BE,88,6,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,7,16,0,0,3
2,BE,32,10,2,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,5,18,2,0,2
2,BE,55,10,1,0,0,1,0,0,0,0,1,1,1,0,1,1,0,0,5,22,0,0,3
2,BE,66,8,1,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,5,16,0,0,3
2,BE,79,10,2,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,5,15,0,0,3
2,BE,72,5,2,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,5,2,0,0,3
2,BE,19,7,2,0,0,1,0,0,1,0,1,0,1,1,1,1,0,0,4,98,0,0,3
2,BE,60,8,2,0,0,1,1,0,1,0,0,1,1,0,1,1,0,0,4,20,0,0,3
2,BE,18,6,2,0,0,1,1,0,1,0,1,0,0,0,1,1,0,0,5,98,0,0,3
2,BE,42,10,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3,24,0,0,3
2,BE,32,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,23,2,0,2
2,BE,43,2,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3,18,2,1,2
2,BE,52,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,20,0,0,3
2,BE,21,2,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,98,0,0,2
2,BE,63,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,31,0,0,1
2,BE,24,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9,98,0,0,3
2,BE,24,10,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,98,0,0,2
2,BE,58,4,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,28,0,1,3
2,BE,40,8,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,6,99,0,0,2
2,BE,38,9,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,5,24,2,0,3
2,BE,21,10,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,19,0,0,2
2,BE,23,9,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,99,0,0,2
2,BE,16,10,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,5,98,0,0,3
2,BE,54,6,2,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,3,40,0,0,1
2,BE,59,8,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,4,21,0,0,3
2,BE,32,10,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,5,19,1,0,2
2,BE,61,8,2,0,0,1,1,0,0,1,0,0,1,0,1,1,0,0,5,18,0,0,3
2,BE,28,9,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,7,22,0,0,2
2,BE,36,9,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,7,20,0,0,2
2,BE,64,5,2,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,7,17,0,0,3
2,BE,53,5,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,7,20,0,0,3
2,BE,70,5,2,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,5,19,0,0,3
2,BE,79,8,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,18,0,0,3
2,BE,72,5,2,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,7,15,0,0,3
2,BE,69,5,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,7,15,0,0,3
2,BE,29,10,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,24,0,0,3
2,BE,78,5,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,8,14,0,0,3
2,BE,72,5,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,8,17,0,0,3
2,BE,62,3,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,8,17,0,0,3
2,BE,29,8,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,5,20,1,0,3
2,BE,62,6,2,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,7,23,0,0,3
2,BE,65,10,1,1,1,1,1,1,1,0,0,1,1,0,1,1,0,0,6,23,0,0,3
2,BE,37,5,1,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,5,20,0,2,3
2,BE,22,4,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,5,16,0,0,3
2,BE,44,3,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,19,0,0,3
2,BE,46,10,2,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,5,18,0,0,3
2,BE,82,8,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,5,17,0,0,3
2,BE,65,6,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,7,17,0,0,3
2,BE,85,11,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,97,14,0,0,3
2,BE,77,5,2,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,6,18,0,0,3
2,BE,52,10,1,1,0,1,0,0,0,0,0,0,1,1,1,1,0,0,1,18,0,0,3
2,BE,63,8,2,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,4,24,0,0,3
2,BE,63,7,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,14,0,0,2
2,BE,28,9,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,6,18,2,0,3
2,BE,42,8,2,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,2,16,0,0,2
2,BE,26,9,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,6,18,0,0,3
2,BE,52,10,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,5,21,0,0,3
2,BE,64,10,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,3,18,0,0,3
2,BE,45,9,1,0,0,1,1,0,1,0,0,0,1,0,1,1,0,0,5,18,0,0,3
2,BE,54,8,2,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,2,21,0,0,3
2,BE,69,9,2,0,0,1,1,0,1,0,0,0,1,0,1,1,0,0,7,20,0,0,3
2,BE,56,9,1,0,0,1,1,0,1,0,0,0,1,0,1,1,0,0,5,22,0,0,3
2,BE,22,4,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,98,0,0,3
2,BE,65,8,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,9,18,0,0,2
2,BE,61,10,1,0,0,1,1,0,1,0,0,0,1,0,1,1,0,0,5,22,0,0,1
2,BE,68,10,2,1,0,1,0,0,1,0,0,0,1,0,1,1,0,0,10,16,0,0,3
2,BE,69,10,2,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,5,18,0,0,3
2,BE,42,8,2,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,4,18,0,0,2
2,BE,67,10,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,21,0,0,3
2,BE,56,3,2,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,4,16,0,0,3
2,BE,68,10,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,5,24,0,0,3
2,BE,62,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,22,0,0,3
2,BE,65,8,2,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,5,18,0,0,3
2,BE,53,5,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,5,14,0,0,3
2,BE,66,10,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,6,18,0,0,2
2,BE,69,10,2,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,7,20,0,0,3
2,BE,92,10,2,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,3,25,0,0,3
2,BE,39,5,1,1,0,1,0,0,1,0,0,1,1,0,1,1,0,0,5,22,1,1,3
2,BE,36,9,1,0,0,0,1,0,1,0,0,1,1,0,1,1,0,0,5,22,2,0,3
2,BE,29,10,1,0,0,1,1,1,1,1,0,1,1,0,1,1,0,0,4,23,0,0,3
2,BE,73,8,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,5,20,0,0,3
2,BE,41,7,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,5,18,0,1,2
2,BE,73,9,2,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,4,20,0,0,3
2,BE,62,7,2,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,8,17,0,0,3
2,BE,51,10,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,9,21,0,0,3
2,BE,69,7,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,4,16,0,0,3
2,BE,22,9,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,7,98,0,0,3
2,BE,54,9,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,19,0,0,2
2,BE,18,9,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4,98,0,1,3
2,BE,39,8,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0,0,7,22,0,0,3
2,BE,37,7,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,3,18,1,2,2
2,BE,40,8,1,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,7,21,2,0,3
2,BE,42,8,1,0,0,0,1,0,1,1,0,1,0,0,1,1,0,0,7,21,2,0,3
2,BE,82,4,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,7,17,0,0,2
2,BE,51,9,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,6,18,0,0,1
2,BE,71,7,2,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,8,23,0,0,3
2,BE,53,8,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,7,21,0,0,3
2,BE,20,8,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,98,0,1,3
2,BE,57,9,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,7,30,0,0,3
2,BE,47,7,1,0,0,1,1,0,0,1,0,0,1,0,1,1,0,0,5,22,0,0,3
2,BE,56,10,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,5,16,0,0,3
2,BE,70,5,2,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,4,18,0,0,3
2,BE,16,10,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,5,98,0,0,3
2,BE,34,8,2,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,3,23,1,0,3
2,BE,65,6,2,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,10,13,0,0,1
2,BE,16,5,2,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,9,98,0,1,3
2,BE,40,5,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,19,2,0,3
2,BE,38,10,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,5,21,2,1,1
2,BE,35,8,1,1,0,0,1,0,0,0,1,0,1,0,1,1,0,0,5,16,0,1,3
2,BE,34,10,1,0,0,1,1,0,1,0,0,0,1,0,1,1,0,0,5,21,1,0,2
2,BE,23,10,1,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,1,21,0,0,3
2,BE,66,10,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,5,20,0,0,3
2,BE,65,3,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,5,18,0,0,3
2,BE,43,6,1,1,0,1,1,0,1,1,1,0,0,0,1,1,0,0,5,18,0,1,1
2,BE,36,7,2,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,5,22,1,0,2
2,BE,33,6,1,0,0,1,0,0,1,0,1,0,1,0,1,1,0,0,6,24,1,0,2
2,BE,31,10,1,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,5,22,1,0,3
2,BE,38,10,1,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,1,25,0,0,3
2,BE,57,8,2,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1,21,0,0,3
2,BE,67,6,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,5,18,0,0,3
2,BE,85,8,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,5,16,0,0,3
2,BE,67,6,2,0,0,1,1,0,0,1,0,1,1,0,1,1,0,0,4,19,0,0,3
2,BE,33,5,2,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,5,17,2,0,2
2,BE,55,5,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,5,17,0,0,3
2,BE,79,8,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,17,0,0,3
2,BE,56,8,1,1,0,1,1,0,1,0,0,0,0,0,1,1,0,0,5,21,0,0,3
2,BE,64,10,1,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,7,16,0,0,3
2,BE,72,6,2,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,8,17,0,0,3
2,BE,64,4,2,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,3,16,0,0,3
2,BE,29,6,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,8,18,0,0,2
2,BE,24,6,2,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,6,18,0,0,3
2,BE,19,7,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,6,18,0,0,3
2,BE,18,7,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3,98,0,0,3
2,BE,36,7,2,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,6,22,2,0,2
2,BE,20,6,2,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,7,98,0,0,3
2,BE,68,8,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,17,0,0,2
2,BE,56,7,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,6,16,0,0,3
2,BE,34,6,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3,34,2,0,2
2,BE,77,10,1,1,0,1,1,0,1,0,0,0,1,1,1,1,0,0,4,18,0,0,3
2,BE,63,10,2,0,0,1,1,1,1,1,0,1,1,1,1,1,0,0,5,17,0,0,3
2,BE,29,10,1,0,0,1,1,0,1,1,0,0,1,0,1,1,0,0,4,23,2,0,3
2,BE,63,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,21,0,0,3
2,BE,28,10,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,10,23,1,0,3
2,BE,71,9,2,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,5,14,0,0,3
2,BE,68,7,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,14,0,0,3
2,BE,43,8,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,5,21,0,3,3
2,BE,52,7,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,6,23,0,0,3
2,BE,69,10,1,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,5,23,0,0,3
2,BE,49,10,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,5,18,0,0,3
2,BE,57,6,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,5,18,0,0,3
2,BE,93,7,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,15,0,0,3
2,BE,80,8,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,5,24,0,0,3
2,BE,67,9,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,6,18,0,0,3
2,BE,46,10,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,3,20,0,0,2
2,BE,41,9,2,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,4,21,2,2,1
2,BE,56,5,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,4,17,0,0,1
2,BE,36,10,2,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,5,19,0,0,2
2,BE,21,9,2,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,7,98,0,0,1
2,BE,65,9,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,3,21,0,0,2
2,BE,32,9,1,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,7,22,0,0,2
2,BE,73,6,2,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,4,18,0,0,1
2,BE,47,9,2,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,6,19,0,0,3
2,BE,21,9,2,0,0,1,1,1,1,0,0,0,0,0,1,1,0,0,7,98,0,1,3
2,BE,38,9,2,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,6,21,3,1,2
2,BE,75,6,2,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,6,14,0,0,2
2,BE,67,7,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,7,15,0,0,3
2,BE,36,6,1,0,0,1,1,0,1,0,0,1,1,0,1,1,0,0,5,21,1,1,2
2,BE,80,6,2,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,6,16,0,0,3
2,BE,63,6,2,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,7,20,0,0,3
2,BE,84,8,2,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,5,17,0,0,3
2,BE,77,6,2,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,6,17,0,0,3
2,BE,62,5,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,7,16,0,0,2
2,BE,64,7,1,0,0,1,1,0,1,0,0,0,1,0,1,1,0,0,7,21,0,0,3
2,BE,73,7,1,0,0,1,0,0,1,1,0,0,1,1,1,1,0,0,4,22,0,0,2
2,BE,16,7,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,7,98,0,1,2
2,BE,34,7,1,1,0,0,1,0,1,1,0,0,1,1,1,1,0,0,3,22,1,0,3
2,BE,76,6,2,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,7,16,0,0,3
2,BE,18,9,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,98,0,0,1
2,BE,44,7,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,5,17,0,0,3
2,BE,63,8,1,1,0,1,1,0,1,0,0,0,1,0,1,1,0,0,7,20,0,0,3
2,BE,67,7,2,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,4,20,0,0,3
2,BE,46,9,1,0,0,1,1,1,1,0,0,0,1,1,1,1,0,0,1,21,1,1,3
2,BE,80,8,1,0,0,1,0,1,1,0,0,0,1,0,1,1,0,0,6,20,0,0,3
2,BE,67,9,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,5,25,0,0,2
2,BE,59,10,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,7,25,0,0,3
2,BE,77,10,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,5,19,0,1,2
2,BE,40,10,1,0,0,0,1,0,1,1,0,0,1,1,1,1,0,0,1,22,2,0,3
2,BE,44,7,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,18,2,0,2
2,BE,90,7,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,5,14,0,0,3
2,BE,71,10,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,7,24,0,0,3
2,BE,71,4,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,5,16,0,0,3
